env_ID,country,EDH35_total,Label_of_control_treatment,Label_of_N_addition_treatment,N_rate,region_N_label,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,env_group,Nc,q05,q95,keep
2010_05_05_43.51_124.81,China,8.5481,N0,N165,165,RN,6.53774,,3,11.8538,,3,0.595056951,81.31342023,32.21854545,PFR,-16.100673022995,0.096776351,1.1064629539,True
2011_05_05_43.51_124.81,China,0,N0,N165,165,RN,4.32547,,3,10.7311,,3,0.908625263,148.0909589,38.822,Normal,-16.100673022995,0.1249129257,1.25624785795,True
1997_05_07_40.78__98.74,USA,10.27221,N0,N269,269,RN,4.498064516,,3,8.092903226,,3,0.587340336,79.91967872,13.36371268,PFR,87.899326977005,0.096776351,1.1064629539,True
1997_05_07_40.78__98.74,USA,10.27221,N0,N269,269,RN,3.956129032,,3,9.050322581,,3,0.827534371,128.7671233,18.93752249,PFR,87.899326977005,0.096776351,1.1064629539,True
1997_05_07_40.78__98.74,USA,10.27221,N0,N269,269,RN,4.949677419,,3,9.944516129,,3,0.69769885,100.9124088,18.56817364,PFR,87.899326977005,0.096776351,1.1064629539,True
1998_05_05_40.78__98.74,USA,13.83763,N0,N269,269,RN,3.31483871,,3,7.469677419,,3,0.812442847,125.3405994,15.44549706,PFR,87.899326977005,0.096776351,1.1064629539,True
1998_05_05_40.78__98.74,USA,13.83763,N0,N269,269,RN,3.68516129,,3,8.011612903,,3,0.776577808,117.4019608,16.08346325,PFR,87.899326977005,0.096776351,1.1064629539,True
1998_05_05_40.78__98.74,USA,13.83763,N0,N269,269,RN,3.215483871,,3,8.824516129,,3,1.009555921,174.4382022,20.85142103,PFR,87.899326977005,0.096776351,1.1064629539,True
2016_06_16_37.2_117.88,China,21.7532,N0,N180,180,RN,7.98,,3,9.46,,3,0.170133972,18.54636591,8.222222222,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2017_06_26_37.2_117.88,China,56.96707,N0,N180,180,RN,7.61,,3,9.17,,3,0.186474114,20.49934297,8.666666667,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2017_05_16_31.58_105.05,China,63.1059,N0,N120,120,RN,7.48624,1.509586202,3,8.0367,0.079449171,3,0.070951882,7.352956892,4.587166667,GFR,-61.100673022995,0.07061749765,1.28912060785,True
2017_05_16_31.58_105.05,China,63.1059,N0,N180,180,RN,7.48624,1.509586202,3,8.26606,0.317796682,3,0.099091306,10.41671119,4.332333333,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2017_05_16_31.58_105.05,China,63.1059,N0,N180,180,RN,8.40367,0.556161514,3,9.68807,1.271204049,3,0.142226716,15.28379863,7.135555556,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2017_05_16_31.58_105.05,China,63.1059,N0,N180,180,RN,9.59633,0.476712344,3,11.2018,0.238330191,3,0.154693746,16.73004159,8.919277778,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2018_05_13_31.58_105.05,China,11.08399,N0,N120,120,RN,6.20183,0.079466491,3,6.66055,0.079449171,3,0.071357654,7.396526509,3.822666667,GFR,-61.100673022995,0.07061749765,1.28912060785,True
2018_05_13_31.58_105.05,China,11.08399,N0,N180,180,RN,6.20183,0.079466491,3,7.07339,0.079466491,3,0.131495446,14.05327137,4.842,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2019_05_10_31.58_105.05,China,26.9304,N0,N180,180,RN,6.98165,0.317814003,3,7.62385,0.158915662,3,0.087996213,9.198398659,3.567777778,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2019_05_10_31.58_105.05,China,26.9304,N0,N120,120,RN,7.21101,0.238347512,3,7.89908,0.635628005,3,0.091137272,9.541936566,5.733916667,GFR,-61.100673022995,0.07061749765,1.28912060785,True
2019_05_10_31.58_105.05,China,26.9304,N0,N180,180,RN,7.21101,0.238347512,3,8.44954,0.794526346,3,0.158502977,17.17554129,6.880722222,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2019_05_10_31.58_105.05,China,26.9304,N0,N120,120,RN,7.3945,0.953407367,3,8.17431,0.476712344,3,0.100259829,10.54581108,6.498416667,GFR,-61.100673022995,0.07061749765,1.28912060785,True
2019_05_10_31.58_105.05,China,26.9304,N0,N180,180,RN,7.3945,0.953407367,3,8.31193,0.556161514,3,0.116955352,12.40692407,5.096833333,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2020_05_10_45.28_125.45,China,0,N0,N150,150,RN,7.6,,3,11.7,,3,0.431440595,53.94736842,27.33333333,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2020_05_10_45.28_125.45,China,0,N0,N210,210,RN,7.6,,3,12.6,,3,0.505548567,65.78947368,23.80952381,Normal,28.899326977005,0.1249129257,1.25624785795,True
2021_05_13_45.28_125.45,China,0,N0,N150,150,RN,6.9,,3,11.9,,3,0.545016989,72.46376812,33.33333333,Normal,-31.100673022995,0.1249129257,1.25624785795,True
2021_05_13_45.28_125.45,China,0,N0,N210,210,RN,6.9,,3,12.9,,3,0.6257059,86.95652174,28.57142857,Normal,28.899326977005,0.1249129257,1.25624785795,True
2007_06_15_35.1_113.7,China,7.29592,N0,N240,240,RN,9.114,,3,10.8311,,3,0.172609933,18.84024578,7.154583333,PFR,58.899326977005,0.096776351,1.1064629539,True
2008_06_15_35.1_113.7,China,33.53672,N0,N240,240,RN,5.7972,,3,9.5005,,3,0.493969386,63.88083903,15.43041667,PFR,58.899326977005,0.096776351,1.1064629539,True
2009_06_15_35.1_113.7,China,219.00123,N0,N240,240,RN,7.2938,,3,9.0577,,3,0.216590552,24.18355315,7.349583333,PFR,58.899326977005,0.096776351,1.1064629539,True
2013_05_25_40.65__105,USA,0.1258,N0,N202,202,RN,5.143870968,,3,10.1323871,,3,0.677931034,96.9798069,24.69562442,PFR,20.899326977005,0.096776351,1.1064629539,True
2013_05_25_40.65__105,USA,0.1258,N0,N247,247,RN,5.143870968,,3,9.956258065,,3,0.660395402,93.55575066,19.48334857,PFR,65.899326977005,0.096776351,1.1064629539,True
2014_05_25_40.65__105,USA,0.28427,N0,N202,202,RN,4.472774194,,3,8.932903226,,3,0.69173261,99.71728593,22.07984669,PFR,20.899326977005,0.096776351,1.1064629539,True
2014_05_25_40.65__105,USA,0.28427,N0,N247,247,RN,4.472774194,,3,8.882322581,,3,0.686054234,98.58642971,17.85242262,PFR,65.899326977005,0.096776351,1.1064629539,True
2017_05_02_45.83_126.65,China,0,N0,N180,180,RN,5.756013333,1.548775644,3,11.3402,2.012963817,3,0.678108829,97.01483204,31.02325926,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2018_05_08_45.83_126.65,China,15.48865,N0,N180,180,RN,5.06873,1.20275,3,10.28066667,1.461341799,3,0.707174816,102.8252969,28.95520372,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2020_05_01_45.83_126.65,China,0,N0,N180,180,RN,2.795313333,0.515820546,3,9.277943333,1.46892511,3,1.199695693,231.9106743,36.01461111,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2009_06_15_34.78_117.15,China,11.47424,N0,N180,180,RN,6.085,,3,9.403,,3,0.435202061,54.52752671,18.43333333,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2010_06_15_34.78_117.15,China,20.31396,N0,N180,180,RN,4.895,,3,10.267,,3,0.740720592,109.7446374,29.84444444,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2011_06_15_34.78_117.15,China,0.37844,N0,N180,180,RN,4.736,,3,7.247,,3,0.425394693,53.01942568,13.95,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2012_06_15_34.78_117.15,China,2.0847,N0,N180,180,RN,5.62,,3,9.09,,3,0.480843244,61.74377224,19.27777778,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2013_06_15_38.82_115.43,China,15.55035,N0,N240,240,RN,6.849,,3,9.381,,3,0.314583711,36.96890057,10.55,PFR,58.899326977005,0.096776351,1.1064629539,True
2019_05_18_39.7_117.82,China,100.78502,N0,N189,189,RN,7.44067,0.163491987,3,10.04316333,0.527975323,3,0.299931239,34.97659928,13.76980598,PFR,7.89932697700505,0.096776351,1.1064629539,True
2019_05_18_39.7_117.82,China,100.78502,N0,N216,216,RN,7.44067,0.163491987,3,11.16233333,0.512236609,3,0.405584116,50.01785229,17.22992282,PFR,34.899326977005,0.096776351,1.1064629539,True
2019_05_18_39.7_117.82,China,100.78502,N0,N243,243,RN,7.44067,0.163491987,3,11.87703333,0.121350003,3,0.467645664,59.62317009,18.25663922,PFR,61.899326977005,0.096776351,1.1064629539,True
2019_05_18_39.7_117.82,China,100.78502,N0,N189,189,RN,5.836026667,0.263204147,3,10.75783333,0.269344395,3,0.611583971,84.33488988,26.0413051,PFR,7.89932697700505,0.096776351,1.1064629539,True
2019_05_18_39.7_117.82,China,100.78502,N0,N216,216,RN,5.836026667,0.263204147,3,11.71523333,0.497086404,3,0.696839789,100.7398869,27.21854937,PFR,34.899326977005,0.096776351,1.1064629539,True
2019_05_18_39.7_117.82,China,100.78502,N0,N243,243,RN,5.836026667,0.263204147,3,13.75136667,0.48769458,3,0.857088013,135.6289211,32.57341565,PFR,61.899326977005,0.096776351,1.1064629539,True
2020_05_18_39.7_117.82,China,77.36,N0,N189,189,RN,6.879083333,0.679873791,3,10.67813333,0.324255722,3,0.43971263,55.22610809,20.10079363,PFR,7.89932697700505,0.096776351,1.1064629539,True
2020_05_18_39.7_117.82,China,77.36,N0,N216,216,RN,6.879083333,0.679873791,3,11.90356667,0.334365553,3,0.548352669,73.04001266,23.26149693,PFR,34.899326977005,0.096776351,1.1064629539,True
2020_05_18_39.7_117.82,China,77.36,N0,N243,243,RN,6.879083333,0.679873791,3,13.10186667,0.262628756,3,0.644269307,90.45948473,25.60816188,PFR,61.899326977005,0.096776351,1.1064629539,True
2020_05_18_39.7_117.82,China,77.36,N0,N189,189,RN,7.233116667,0.633279749,3,13.00653333,0.402346149,3,0.586781778,79.81921112,30.54717811,PFR,7.89932697700505,0.096776351,1.1064629539,True
2020_05_18_39.7_117.82,China,77.36,N0,N216,216,RN,7.233116667,0.633279749,3,13.4831,0.193077782,3,0.622767032,86.40788779,28.93510802,PFR,34.899326977005,0.096776351,1.1064629539,True
2020_05_18_39.7_117.82,China,77.36,N0,N243,243,RN,7.233116667,0.633279749,3,15.33496667,0.285950001,3,0.751465607,112.010498,33.34094651,PFR,61.899326977005,0.096776351,1.1064629539,True
2015_05_03_42.95_119.07,China,4.29045,N0,N140,140,RN,11.738,,3,14.252,,3,0.194065806,21.41761799,17.95714286,PFR,-41.100673022995,0.096776351,1.1064629539,True
2015_05_03_42.95_119.07,China,4.29045,N0,N190,190,RN,11.738,,3,15.26,,3,0.262403584,30.0051116,18.53684211,PFR,8.89932697700505,0.096776351,1.1064629539,True
2016_05_02_42.95_119.07,China,72.24865,N0,N140,140,RN,9.203,,3,13.421,,3,0.377291127,45.83288058,30.12857143,PFR,-41.100673022995,0.096776351,1.1064629539,True
2016_05_02_42.95_119.07,China,72.24865,N0,N190,190,RN,9.203,,3,14.784,,3,0.474015997,60.6432685,29.37368421,PFR,8.89932697700505,0.096776351,1.1064629539,True
2016_04_15_36.33_107.35,China,0,N0,N200,200,RN,7.5693,,4,11.03724,,4,0.377174417,45.81586144,17.3397,Normal,18.899326977005,0.1249129257,1.25624785795,True
2016_04_15_36.33_107.35,China,0,N0,N200,200,RN,6.74061,,4,9.82008,,4,0.376278844,45.68533115,15.39735,Normal,18.899326977005,0.1249129257,1.25624785795,True
2016_04_15_36.33_107.35,China,0,N0,N200,200,RN,5.86914,,4,7.99296,,4,0.308853039,36.18622149,10.6191,Normal,18.899326977005,0.1249129257,1.25624785795,True
2017_04_10_36.33_107.35,China,7.97607,N0,N200,200,RN,6.65574,,4,9.64206,,4,0.370655138,44.86833921,14.9316,GFR,18.899326977005,0.07061749765,1.28912060785,True
2017_04_10_36.33_107.35,China,7.97607,N0,N200,200,RN,4.73202,,4,8.54289,,4,0.590747185,80.53368329,19.05435,GFR,18.899326977005,0.07061749765,1.28912060785,True
2017_04_10_36.33_107.35,China,7.97607,N0,N200,200,RN,3.85641,,4,5.29713,,4,0.317428466,37.35909823,7.2036,GFR,18.899326977005,0.07061749765,1.28912060785,True
2018_05_25_37.75__89.06,USA,0.68217,N0,N168,168,RN,6.9,,4,12.1,,4,0.561684041,75.36231884,30.95238095,PFR,-13.100673022995,0.096776351,1.1064629539,True
2018_05_25_37.75__89.06,USA,0.68217,N0,N168,168,RN,6.9,,4,11.6,,4,0.519483687,68.11594203,27.97619048,PFR,-13.100673022995,0.096776351,1.1064629539,True
2018_05_25_37.75__89.06,USA,0.68217,N0,N168,168,RN,6.9,,4,12.6,,4,0.602175402,82.60869565,33.92857143,PFR,-13.100673022995,0.096776351,1.1064629539,True
2018_05_25_37.75__89.06,USA,0.68217,N0,N168,168,RN,6.9,,4,12.2,,4,0.56991454,76.8115942,31.54761905,PFR,-13.100673022995,0.096776351,1.1064629539,True
2019_05_24_37.75__89.06,USA,0.18856,N0,N168,168,RN,3.2,,4,3.8,,4,0.171850257,18.75,3.571428571,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2019_05_24_37.75__89.06,USA,0.18856,N0,N168,168,RN,3.2,,4,6.8,,4,0.753771802,112.5,21.42857143,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2019_05_24_37.75__89.06,USA,0.18856,N0,N168,168,RN,3.2,,4,5.7,,4,0.577315365,78.125,14.88095238,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2019_05_24_37.75__89.06,USA,0.18856,N0,N168,168,RN,3.2,,4,7.2,,4,0.810930216,125,23.80952381,GFR,-13.100673022995,0.07061749765,1.28912060785,True
2012_03_25_30.43_106.43,China,2.03791,N0,N135,135,RN,1.97826,,3,6.11232,,3,1.128088736,208.9745534,30.62266667,GFR,-46.100673022995,0.07061749765,1.28912060785,True
2012_03_25_30.43_106.43,China,2.03791,N0,N180,180,RN,1.97826,,3,6.67029,,3,1.215445667,237.1796427,26.06683333,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2013_03_25_30.43_106.43,China,108.94471,N0,N135,135,RN,5.4529,,3,9.43478,,3,0.548255284,73.02316199,29.49540741,GFR,-46.100673022995,0.07061749765,1.28912060785,True
2013_03_25_30.43_106.43,China,108.94471,N0,N180,180,RN,5.4529,,3,9.94203,,3,0.600623648,82.32555154,24.93961111,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2014_03_25_30.43_106.43,China,185.18812,N0,N135,135,RN,5.25,,3,8.26812,,3,0.454179079,57.488,22.35644444,GFR,-46.100673022995,0.07061749765,1.28912060785,True
2014_03_25_30.43_106.43,China,185.18812,N0,N180,180,RN,5.25,,3,8.62319,,3,0.496227009,64.2512381,18.73994444,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2015_03_25_30.43_106.43,China,6.4848,N0,N135,135,RN,4.28623,,3,9.3587,,3,0.780898833,118.3433927,37.57385185,GFR,-46.100673022995,0.07061749765,1.28912060785,True
2015_03_25_30.43_106.43,China,6.4848,N0,N180,180,RN,4.28623,,3,9.99275,,3,0.846452271,133.1361126,31.70288889,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2016_03_25_30.43_106.43,China,13.84827,N0,N135,135,RN,3.22101,,3,10.7029,,3,1.200819758,232.283973,55.42140741,GFR,-46.100673022995,0.07061749765,1.28912060785,True
2016_03_25_30.43_106.43,China,13.84827,N0,N180,180,RN,3.22101,,3,11.5906,,3,1.28049945,259.8436515,46.49772222,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2013_06_14_34.3_108.4,China,9.72477,N0,N172,172,RN,7.119696667,0.396051666,3,9.691713333,0.380966714,3,0.308406103,36.12536863,14.95358527,PFR,-9.10067302299495,0.096776351,1.1064629539,True
2013_06_14_34.3_108.4,China,9.72477,N0,N172,172,RN,6.77453,0.361312293,3,9.146136667,0.368567238,3,0.300161576,35.00769304,13.78841085,PFR,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_18_34.3_108.4,China,28.78476,N0,N172,172,RN,3.62778,0.183587299,3,4.344443333,0.329281232,3,0.180276743,19.75487304,4.166647285,PFR,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_18_34.3_108.4,China,28.78476,N0,N172,172,RN,3.544443333,0.16187192,3,4.12222,0.145613517,3,0.151010734,16.30091421,3.359166669,PFR,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_14_34.3_108.4,China,28.78476,N0,N172,172,RN,5.187893333,0.285394889,3,6.941546667,0.388467131,3,0.291196906,33.80280244,10.19565892,PFR,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_14_34.3_108.4,China,28.78476,N0,N172,172,RN,5.15449,0.268787473,3,6.162143333,0.160485956,3,0.178556481,19.54904041,5.85844961,PFR,-9.10067302299495,0.096776351,1.1064629539,True
2020_04_29_43.4_123.82,China,0.62518,N0,N120,120,RN,2.89111,0.26238,4,9.60157,0.96206,4,1.200286115,232.1066995,55.9205,GFR,-61.100673022995,0.07061749765,1.28912060785,True
2020_04_29_43.4_123.82,China,0.62518,N0,N180,180,RN,2.89111,0.26238,4,10.1361,1.0494,4,1.254462797,250.595446,40.24994444,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2020_04_29_43.4_123.82,China,0.62518,N0,N120,120,RN,3.54717,0.34968,4,11.0447,1.0498,4,1.135800572,211.366526,62.47941667,GFR,-61.100673022995,0.07061749765,1.28912060785,True
2020_04_29_43.4_123.82,China,0.62518,N0,N180,180,RN,3.54717,0.34968,4,12.4538,1.2246,4,1.255875695,251.0911515,49.48127778,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2021_05_03_43.4_123.82,China,0,N0,N120,120,RN,3.1535,0.34984,4,10.6949,0.962,4,1.221254045,239.1438085,62.845,Normal,-61.100673022995,0.1249129257,1.25624785795,True
2021_05_03_43.4_123.82,China,0,N0,N120,120,RN,3.89694,0.34984,4,12.0506,1.2242,4,1.128922821,209.2323721,67.94716667,Normal,-61.100673022995,0.1249129257,1.25624785795,True
2021_05_03_43.4_123.82,China,0,N0,N180,180,RN,3.89694,0.34984,4,13.5034,1.3994,4,1.242749876,246.512905,53.36922222,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2008_06_10_34.29_108.07,China,0,N0,N200,200,RN,4.002,,3,5.017,,3,0.226037909,25.36231884,5.075,Normal,18.899326977005,0.1249129257,1.25624785795,True
2008_06_10_34.29_108.07,China,0,N0,N200,200,RN,4.163,,3,6.942,,3,0.511353949,66.75474417,13.895,Normal,18.899326977005,0.1249129257,1.25624785795,True
2014_06_15_37.68_116.6,China,9.3028,N0,N180,180,RN,6.727,,3,10.579,,3,0.452741625,57.26178088,21.4,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2014_06_15_37.68_116.6,China,9.3028,N0,N180,180,RN,6.815,,3,11.473,,3,0.520870384,68.34922964,25.87777778,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2015_06_19_37.68_116.6,China,17.78045,N0,N180,180,RN,7.046,,3,11.126,,3,0.456824632,57.90519444,22.66666667,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2015_06_19_37.68_116.6,China,17.78045,N0,N180,180,RN,6.928,,3,12.147,,3,0.561511054,75.33198614,28.99444444,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2017_06_15_35.07_112.93,China,477.50515,N0,N200,200,RN,4.08744,0.310747235,3,8.16788,0.300441533,3,0.692290532,99.82874366,20.4022,PFR,18.899326977005,0.096776351,1.1064629539,True
2018_06_15_35.19_113.8,China,167.02102,N0,N180,180,RN,3.84398,0.448358672,3,7.65254,0.553719323,3,0.688529331,99.0785592,21.15866667,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2018_06_15_35.19_113.8,China,167.02102,N0,N240,240,RN,3.84398,0.448358672,3,8.35534,0.657867538,3,0.776392567,117.3616928,18.79733333,PFR,58.899326977005,0.096776351,1.1064629539,True
2013_06_14_34.3_108.4,China,9.72477,N0,N172,172,RN,7.14,,3,9.68,,3,0.304349125,35.57422969,14.76744186,PFR,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_18_34.3_108.4,China,28.78476,N0,N172,172,RN,3.61,,3,4.41,,3,0.200166917,22.16066482,4.651162791,PFR,-9.10067302299495,0.096776351,1.1064629539,True
2015_06_14_34.3_108.4,China,58.76391,N0,N172,172,RN,5.33,,3,6.94,,3,0.263950536,30.20637899,9.360465116,PFR,-9.10067302299495,0.096776351,1.1064629539,True
2013_04_20_38.4_106.4,China,43.87244,N0,N180,180,RN,14.42650323,1.075380645,4,16.17379355,0.627380645,4,0.114325233,12.111669,9.707168444,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2013_04_20_38.4_106.4,China,43.87244,N0,N180,180,RN,14.42650323,1.075380645,4,15.99459355,2.329780645,4,0.103183745,10.86951075,8.711612889,PFR,-1.10067302299495,0.096776351,1.1064629539,True
2014_04_16_38.4_106.4,China,29.92823,N0,N180,180,RN,7.021027097,1.979184516,4,14.09420645,0.899612903,4,0.696854305,100.742801,39.29544085,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2014_04_16_38.4_106.4,China,29.92823,N0,N180,180,RN,7.021027097,1.979184516,4,15.04259355,2.069109677,4,0.76197623,114.2506124,44.56425807,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2014_04_16_38.4_106.4,China,29.92823,N0,N180,180,RN,7.021027097,1.979184516,4,16.26086452,2.338812903,4,0.839851754,131.602361,51.33243013,GFR,-1.10067302299495,0.07061749765,1.28912060785,True
2008_06_10_34.07_108.03,China,0,N0,N180,180,RN,5.86847,0.38448,3,8.76223,1.05227,3,0.400856486,49.31029723,16.07644444,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2009_06_10_34.07_108.03,China,0,N0,N180,180,RN,4.45194,0.20236,3,7.3457,0.32378,3,0.500775152,64.99997754,16.07644444,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2010_06_05_34.07_108.03,China,0,N0,N180,180,RN,7.26476,0.14165,3,9.99663,0.34397,3,0.319212775,37.60440813,15.17705556,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2011_06_05_34.07_108.03,China,0,N0,N180,180,RN,5.18044,0.36425,3,8.66105,0.87015,3,0.513945968,67.18753619,19.33672222,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2012_06_05_34.07_108.03,China,0,N0,N180,180,RN,4.16863,0.36425,3,7.73019,0.70826,3,0.617545997,85.437182,19.78644444,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2013_06_05_34.07_108.03,China,0,N0,N180,180,RN,3.37943,0.64755,3,7.93255,0.91062,3,0.853267491,134.7304131,25.29511111,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2014_06_05_34.07_108.03,China,0,N0,N180,180,RN,3.1973,0.2226,3,7.46712,0.56661,3,0.848202679,133.5445532,23.72122222,Normal,-1.10067302299495,0.1249129257,1.25624785795,True
2015_06_15_36.19_116.19,China,16.79627,N0,N182,182,RN,6.95483871,,3,8.851612903,,3,0.241162057,27.27272726,10.42183623,PFR,0.899326977005046,0.096776351,1.1064629539,True
2015_06_15_36.19_116.19,China,16.79627,N0,N182,182,RN,6.95483871,,3,9.122580645,,3,0.271315095,31.16883116,11.91066997,PFR,0.899326977005046,0.096776351,1.1064629539,True
2015_06_15_36.19_116.19,China,16.79627,N0,N182,182,RN,6.95483871,,3,8.941935484,,3,0.251314428,28.57142857,10.91811414,PFR,0.899326977005046,0.096776351,1.1064629539,True
2016_06_15_36.19_116.19,China,0.41283,N0,N182,182,RN,6.683870968,,3,8.580645161,,3,0.249811798,28.37837837,10.42183623,PFR,0.899326977005046,0.096776351,1.1064629539,True
2016_06_15_36.19_116.19,China,0.41283,N0,N182,182,RN,6.683870968,,3,8.941935484,,3,0.291054757,33.78378378,12.40694789,PFR,0.899326977005046,0.096776351,1.1064629539,True
2016_06_15_36.19_116.19,China,0.41283,N0,N182,182,RN,6.683870968,,3,8.851612903,,3,0.280902385,32.43243242,11.91066997,PFR,0.899326977005046,0.096776351,1.1064629539,True
2017_06_15_36.19_116.19,China,33.4924,N0,N182,182,RN,6.232258065,,3,8.219354839,,3,0.276753002,31.88405797,10.91811414,PFR,0.899326977005046,0.096776351,1.1064629539,True
2017_06_15_36.19_116.19,China,33.4924,N0,N182,182,RN,6.232258065,,3,8.580645161,,3,0.319770387,37.6811594,12.9032258,PFR,0.899326977005046,0.096776351,1.1064629539,True
2017_06_15_36.19_116.19,China,33.4924,N0,N182,182,RN,6.232258065,,3,8.309677419,,3,0.287682072,33.33333332,11.41439205,PFR,0.899326977005046,0.096776351,1.1064629539,True
2018_06_15_36.19_116.19,China,46.2229,N0,N182,182,RN,6.683870968,,3,8.851612903,,3,0.280902385,32.43243242,11.91066997,PFR,0.899326977005046,0.096776351,1.1064629539,True
2018_06_15_36.19_116.19,China,46.2229,N0,N182,182,RN,6.683870968,,3,9.483870968,,3,0.349895257,41.89189189,15.38461538,PFR,0.899326977005046,0.096776351,1.1064629539,True
2018_06_15_36.19_116.19,China,46.2229,N0,N182,182,RN,6.683870968,,3,9.032258065,,3,0.301105093,35.13513514,12.90322581,PFR,0.899326977005046,0.096776351,1.1064629539,True
2019_06_15_34.82_112.58,China,112.1216,N0,N210,210,RN,7.89333,0.277128129,3,9.76,0.369498399,3,0.212274301,23.64870087,8.888904762,PFR,28.899326977005,0.096776351,1.1064629539,True
2019_06_15_34.82_112.58,China,112.1216,N0,N168,168,RN,7.89333,0.277128129,3,9.81333,0.831332426,3,0.217723566,24.3243346,11.42857143,PFR,-13.100673022995,0.096776351,1.1064629539,True
2020_06_15_34.82_112.58,China,15.07365,N0,N210,210,RN,7.09333,0.554256258,3,9.6,0.369498399,3,0.302608193,35.33840946,11.93652381,PFR,28.899326977005,0.096776351,1.1064629539,True
2020_06_15_34.82_112.58,China,15.07365,N0,N168,168,RN,7.09333,0.554256258,3,9.65333,0.554256258,3,0.308148028,36.09024252,15.23809524,PFR,-13.100673022995,0.096776351,1.1064629539,True
2021_06_15_34.82_112.58,China,96.64393,N0,N210,210,RN,7.04,0.923754657,3,9.44,0.554256258,3,0.29334781,34.09090909,11.42857143,PFR,28.899326977005,0.096776351,1.1064629539,True
2021_06_15_34.82_112.58,China,96.64393,N0,N168,168,RN,7.04,0.923754657,3,9.33333,0.554256258,3,0.281983694,32.57571023,13.65077381,PFR,-13.100673022995,0.096776351,1.1064629539,True
2013_04_23_40.72_107.22,China,12.94985,N0,N150,150,RN,10.98461538,,3,15.83076923,,3,0.365459774,44.11764711,32.30769233,PFR,-31.100673022995,0.096776351,1.1064629539,True
2013_04_23_40.72_107.22,China,12.94985,N0,N200,200,RN,10.98461538,,3,16.58461538,,3,0.411979789,50.98039218,28,PFR,18.899326977005,0.096776351,1.1064629539,True
2014_04_24_40.72_107.22,China,8.7551,N0,N150,150,RN,9.476923077,,3,16.26153846,,3,0.539943022,71.59090907,45.23076922,GFR,-31.100673022995,0.07061749765,1.28912060785,True
2014_04_24_40.72_107.22,China,8.7551,N0,N200,200,RN,9.476923077,,3,17.23076923,,3,0.597837001,81.81818181,38.76923077,GFR,18.899326977005,0.07061749765,1.28912060785,True
2016_06_15_34.6_108.87,China,462.20661,N0,N210,210,RN,4.4,,3,9.5,,3,0.769687258,115.9090909,24.28571429,GFR,28.899326977005,0.07061749765,1.28912060785,True
2016_06_15_34.6_108.87,China,462.20661,N0,N210,210,RN,4.4,,3,9.9,,3,0.810930216,125,26.19047619,GFR,28.899326977005,0.07061749765,1.28912060785,True
2016_06_15_34.6_108.87,China,462.20661,N0,N210,210,RN,4.4,,3,9.5,,3,0.769687258,115.9090909,24.28571429,GFR,28.899326977005,0.07061749765,1.28912060785,True
