lnRR,AEN,Env_Type,reference_ID,site_year_ID,env_ID,EDH35_total,N_rate,N_rate_cluster
0.396553175,8.713580247,GFR,122,416,2019_04_01_31.8_121.08,7.62983,405.0,400_600
0.423009018,9.427160494,GFR,122,416,2019_04_01_31.8_121.08,7.62983,405.0,400_600
0.443928787,10.00493827,GFR,122,416,2019_04_01_31.8_121.08,7.62983,405.0,400_600
0.339383848,7.234567901,GFR,122,416,2019_04_01_31.8_121.08,7.62983,405.0,400_600
0.414278813,9.639506173,GFR,122,416,2019_04_01_31.8_121.08,7.62983,405.0,400_600
0.407216575,9.439506173,GFR,122,416,2019_04_01_31.8_121.08,7.62983,405.0,400_600
0.472088622,11.3308642,GFR,122,416,2019_04_01_31.8_121.08,7.62983,405.0,400_600
0.38581498,8.841975309,GFR,122,416,2019_04_01_31.8_121.08,7.62983,405.0,400_600
0.200314674,3.916049383,GFR,122,417,2020_04_01_31.8_121.08,0.03111,405.0,400_600
0.203970568,3.995061728,GFR,122,417,2020_04_01_31.8_121.08,0.03111,405.0,400_600
0.286772695,5.864197531,GFR,122,417,2020_04_01_31.8_121.08,0.03111,405.0,400_600
0.125722349,2.365432099,GFR,122,417,2020_04_01_31.8_121.08,0.03111,405.0,400_600
0.171823445,3.634567901,GFR,122,417,2020_04_01_31.8_121.08,0.03111,405.0,400_600
0.159847254,3.360493827,GFR,122,417,2020_04_01_31.8_121.08,0.03111,405.0,400_600
0.234490041,5.12345679,GFR,122,417,2020_04_01_31.8_121.08,0.03111,405.0,400_600
0.097368912,1.982716049,GFR,122,417,2020_04_01_31.8_121.08,0.03111,405.0,400_600
0.764099113,38.16047619,Normal,123,418,2017_04_30_42.05__93.86,0.0,168.0,100_200
0.782200948,19.73261905,Normal,123,418,2017_04_30_42.05__93.86,0.0,336.0,300_400
0.598228509,33.9202381,Normal,123,419,2017_04_30_42.93__93.8,0.0,168.0,100_200
0.761614927,23.64642857,Normal,123,419,2017_04_30_42.93__93.8,0.0,336.0,300_400
0.033336725,1.304642857,PFR,123,420,2017_04_30_40.97__93.42,8.001,168.0,100_200
0.057630362,1.141577381,PFR,123,420,2017_04_30_40.97__93.42,8.001,336.0,300_400
1.001760906,53.96755952,PFR,123,421,2018_05_05_42.05__93.86,2.03432,168.0,100_200
1.080666977,30.48497024,PFR,123,421,2018_05_05_42.05__93.86,2.03432,336.0,300_400
0.213990084,12.22071429,Normal,123,422,2018_05_05_42.93__93.8,0.0,168.0,100_200
0.350572207,10.75232143,Normal,123,422,2018_05_05_42.93__93.8,0.0,336.0,300_400
0.114478772,4.391666667,PFR,123,423,2018_05_05_40.97__93.42,82.98157,336.0,300_400
0.229930751,7.44,PFR,124,424,2020_03_09_22.83_108.28,5.22185,150.0,100_200
0.359242874,9.33,PFR,124,424,2020_03_09_22.83_108.28,5.22185,200.0,200_300
0.429496474,9.264,PFR,124,424,2020_03_09_22.83_108.28,5.22185,250.0,200_300
0.478623999,8.833333333,PFR,124,424,2020_03_09_22.83_108.28,5.22185,300.0,300_400
0.130094678,4.893333333,PFR,124,424,2020_03_09_22.83_108.28,5.22185,150.0,100_200
0.276690598,8.42,PFR,124,424,2020_03_09_22.83_108.28,5.22185,200.0,200_300
0.376726211,9.668,PFR,124,424,2020_03_09_22.83_108.28,5.22185,250.0,200_300
0.376726211,8.056666667,PFR,124,424,2020_03_09_22.83_108.28,5.22185,300.0,300_400
0.240336981,8.0,GFR,124,425,2021_03_04_22.83_108.28,14.33077,150.0,100_200
0.368177474,9.83,GFR,124,425,2021_03_04_22.83_108.28,14.33077,200.0,200_300
0.428958749,9.464,GFR,124,425,2021_03_04_22.83_108.28,14.33077,250.0,200_300
0.484026424,9.166666667,GFR,124,425,2021_03_04_22.83_108.28,14.33077,300.0,300_400
0.172330924,7.0,GFR,124,425,2021_03_04_22.83_108.28,14.33077,150.0,100_200
0.256713088,8.17,GFR,124,425,2021_03_04_22.83_108.28,14.33077,200.0,200_300
0.332215602,8.8,GFR,124,425,2021_03_04_22.83_108.28,14.33077,250.0,200_300
0.327966577,7.223333333,GFR,124,425,2021_03_04_22.83_108.28,14.33077,300.0,300_400
0.214409871,7.333333333,GFR,125,426,2013_07_08_31.42_73.07,846.35828,150.0,100_200
0.419853846,12.0,GFR,125,426,2013_07_08_31.42_73.07,846.35828,200.0,200_300
0.61400986,15.6,GFR,125,426,2013_07_08_31.42_73.07,846.35828,250.0,200_300
0.292987125,10.66666667,GFR,125,426,2013_07_08_31.42_73.07,846.35828,150.0,100_200
0.604199695,19.5,GFR,125,426,2013_07_08_31.42_73.07,846.35828,200.0,200_300
0.544301553,13.6,GFR,125,426,2013_07_08_31.42_73.07,846.35828,250.0,200_300
0.619039208,24.0,GFR,125,426,2013_07_08_31.42_73.07,846.35828,150.0,100_200
0.750966751,23.5,GFR,125,426,2013_07_08_31.42_73.07,846.35828,200.0,200_300
0.877450899,23.6,GFR,125,426,2013_07_08_31.42_73.07,846.35828,250.0,200_300
0.243374036,17.776,Normal,126,427,2005_10_14__37.75__58.3,0.0,125.0,100_200
0.029674348,2.48,GFR,126,428,2006_10_13__37.75__58.3,3.11586,100.0,100_200
0.233721771,42.75,Normal,126,429,2006_10_11__35.45__60.88,0.0,60.0,0_100
0.357526562,34.89166667,Normal,126,429,2006_10_11__35.45__60.88,0.0,120.0,100_200
0.282944454,29.98333333,GFR,126,430,2007_09_24__35.45__60.88,0.6772,60.0,0_100
0.542882173,33.05,GFR,126,430,2007_09_24__35.45__60.88,0.6772,120.0,100_200
0.365351648,44.32642429,PFR,127,431,2016_05_25_40.58__98.14,31.08995,77.0,0_100
0.471323539,28.76455556,PFR,127,431,2016_05_25_40.58__98.14,31.08995,162.0,100_200
0.618227296,28.4202203,PFR,127,431,2016_05_25_40.58__98.14,31.08995,233.0,200_300
0.599552852,20.57027401,PFR,127,431,2016_05_25_40.58__98.14,31.08995,309.0,300_400
0.265249514,31.49765661,PFR,127,432,2017_05_09_40.58__98.14,17.81923,77.0,0_100
0.448878249,27.92350894,PFR,127,432,2017_05_09_40.58__98.14,17.81923,162.0,100_200
0.506035142,22.57233952,PFR,127,432,2017_05_09_40.58__98.14,17.81923,233.0,200_300
0.534435162,18.25524488,PFR,127,432,2017_05_09_40.58__98.14,17.81923,309.0,300_400
0.093225927,6.812757222,PFR,127,433,2018_05_02_40.58__98.14,9.0982,162.0,100_200
0.240129685,13.15759657,PFR,127,433,2018_05_02_40.58__98.14,9.0982,233.0,200_300
0.221455241,9.061564207,PFR,127,433,2018_05_02_40.58__98.14,9.0982,309.0,300_400
0.414896242,60.29406666,PFR,127,434,2016_04_23_39.95__92.06,8.37115,56.0,0_100
0.594823921,47.6472167,PFR,127,434,2016_04_23_39.95__92.06,8.37115,112.0,100_200
0.734102721,42.3529222,PFR,127,434,2016_04_23_39.95__92.06,8.37115,168.0,100_200
0.748445284,32.647025,PFR,127,434,2016_04_23_39.95__92.06,8.37115,224.0,200_300
0.338212945,37.85778307,GFR,127,435,2017_04_12_39.95__92.06,9.0696,67.0,0_100
0.572964794,36.38271241,GFR,127,435,2017_04_12_39.95__92.06,9.0696,134.0,100_200
0.771447295,36.46481325,GFR,127,435,2017_04_12_39.95__92.06,9.0696,201.0,200_300
0.812862025,29.38979232,GFR,127,435,2017_04_12_39.95__92.06,9.0696,269.0,200_300
0.142241633,30.74083321,Normal,127,436,2016_04_28_39.99__88.26,0.0,56.0,0_100
0.208676681,23.33354161,Normal,127,436,2016_04_28_39.99__88.26,0.0,112.0,100_200
0.25539977,19.50625,Normal,127,436,2016_04_28_39.99__88.26,0.0,168.0,100_200
0.276573101,16.0186458,Normal,127,436,2016_04_28_39.99__88.26,0.0,224.0,200_300
0.365993583,36.52833333,PFR,127,437,2017_04_20_39.99__88.26,1.88543,67.0,0_100
0.535242729,29.25362687,PFR,127,437,2017_04_20_39.99__88.26,1.88543,134.0,100_200
0.660795106,25.79698507,PFR,127,437,2017_04_20_39.99__88.26,1.88543,201.0,200_300
0.691273375,20.50945353,PFR,127,437,2017_04_20_39.99__88.26,1.88543,269.0,200_300
0.537391418,80.17664175,Normal,127,438,2018_05_07_39.99__88.26,0.0,67.0,0_100
0.632266967,49.68511192,Normal,127,438,2018_05_07_39.99__88.26,0.0,134.0,100_200
0.638088482,33.53609451,Normal,127,438,2018_05_07_39.99__88.26,0.0,201.0,200_300
0.687638387,27.75716854,Normal,127,438,2018_05_07_39.99__88.26,0.0,269.0,200_300
0.377294623,44.26761691,PFR,127,439,2017_05_02_39.91__88.27,1.88543,67.0,0_100
0.451400917,27.55104226,PFR,127,439,2017_05_02_39.91__88.27,1.88543,134.0,100_200
0.597353892,26.31275623,PFR,127,439,2017_05_02_39.91__88.27,1.88543,201.0,200_300
0.546711911,17.50239406,PFR,127,439,2017_05_02_39.91__88.27,1.88543,269.0,200_300
0.941915669,84.61418904,Normal,127,440,2018_05_02_39.91__88.27,0.0,67.0,0_100
1.167435298,59.84886234,Normal,127,440,2018_05_02_39.91__88.27,0.0,134.0,100_200
1.275406093,46.50331011,Normal,127,440,2018_05_02_39.91__88.27,0.0,201.0,200_300
1.331376969,37.52342339,Normal,127,440,2018_05_02_39.91__88.27,0.0,269.0,200_300
0.79728744,45.45454545,GFR,128,441,2016_05_02_39.03__2.08,231.21809,220.0,200_300
0.269476108,16.66666667,PFR,128,442,2016_04_18_40.05__3.52,352.94881,180.0,100_200
0.52702031,15.45454545,PFR,128,443,2016_05_05_42.28__4.6,16.27987,220.0,200_300
0.197063839,17.05426357,PFR,129,444,2015_06_14_36.18_117.1,3.70445,129.0,100_200
0.275228611,17.2972973,PFR,129,444,2015_06_14_36.18_117.1,3.70445,185.0,100_200
0.282719283,11.0,PFR,129,444,2015_06_14_36.18_117.1,3.70445,300.0,300_400
0.149035579,13.95348837,Normal,129,445,2016_06_13_36.18_117.1,0.0,129.0,100_200
0.251314428,17.2972973,Normal,129,445,2016_06_13_36.18_117.1,0.0,185.0,100_200
0.186775907,7.666666667,Normal,129,445,2016_06_13_36.18_117.1,0.0,300.0,300_400
0.284178094,22.81222222,PFR,130,446,2018_06_11_34.3_108.4,6.23544,90.0,0_100
0.437099073,19.025,PFR,130,446,2018_06_11_34.3_108.4,6.23544,180.0,100_200
0.414543258,11.88444444,PFR,130,446,2018_06_11_34.3_108.4,6.23544,270.0,200_300
0.284388125,22.89555556,PFR,130,446,2018_06_11_34.3_108.4,6.23544,90.0,0_100
0.438233302,19.13944444,PFR,130,446,2018_06_11_34.3_108.4,6.23544,180.0,100_200
0.431920483,12.53333333,PFR,130,446,2018_06_11_34.3_108.4,6.23544,270.0,200_300
0.28697446,21.14555556,PFR,130,447,2019_06_14_34.3_108.4,1.35131,90.0,0_100
0.430162691,17.09722222,PFR,130,447,2019_06_14_34.3_108.4,1.35131,180.0,100_200
0.409306003,10.72518519,PFR,130,447,2019_06_14_34.3_108.4,1.35131,270.0,200_300
0.313241432,22.67111111,PFR,130,447,2019_06_14_34.3_108.4,1.35131,90.0,0_100
0.490382999,19.50444444,PFR,130,447,2019_06_14_34.3_108.4,1.35131,180.0,100_200
0.467490016,12.2437037,PFR,130,447,2019_06_14_34.3_108.4,1.35131,270.0,200_300
0.233072405,8.374861571,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.246724494,8.928571429,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.25851907,9.413067554,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.31390782,11.76633444,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.088478729,2.906976744,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.063987709,2.076411964,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.202671096,7.059800667,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.266151496,9.413067548,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.499551547,20.00276855,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.382788399,14.39645626,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.49135478,19.58748615,GFR,131,448,2005_04_27_40.02__92.19,31.8475,168.0,100_200
0.674083197,40.55924697,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.719080562,44.36600221,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.728634775,45.19656697,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.731799335,45.47342191,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.648026745,36.47563677,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.708598132,41.25138427,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.725490425,42.63565891,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.703474295,40.83610189,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.307194887,20.21040973,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.459013658,32.73809527,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.378841239,25.88593574,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.447271839,31.69988926,GFR,131,449,2006_04_13_40.02__92.19,60.93062,168.0,100_200
0.138564983,4.315777778,PFR,132,450,2020_06_20_34.3_108.4,0.12761,180.0,100_200
0.335520825,12.75983333,PFR,132,450,2020_06_20_34.3_108.4,0.12761,180.0,100_200
0.374557274,15.15427778,PFR,132,450,2020_06_20_34.3_108.4,0.12761,180.0,100_200
0.296730247,9.681166667,PFR,132,451,2021_06_20_34.3_108.4,17.65501,180.0,100_200
0.293864914,10.039,PFR,132,451,2021_06_20_34.3_108.4,17.65501,180.0,100_200
0.363236343,14.03816667,PFR,132,451,2021_06_20_34.3_108.4,17.65501,180.0,100_200
0.200311896,3.1755,GFR,132,452,2022_06_20_34.3_108.4,155.22095,180.0,100_200
0.22824056,4.065166667,GFR,132,452,2022_06_20_34.3_108.4,155.22095,180.0,100_200
0.276847505,7.2095,GFR,132,452,2022_06_20_34.3_108.4,155.22095,180.0,100_200
0.162727478,5.466275658,PFR,133,453,2016_06_17_37_118.07,32.79844,231.0,200_300
0.122840521,2.830107527,PFR,133,453,2016_06_17_37_118.07,32.79844,330.0,300_400
0.362388445,7.239491691,PFR,133,453,2016_06_17_37_118.07,32.79844,330.0,300_400
0.295464213,16.92307692,GFR,134,454,2013_04_29_40.05__3.52,163.88405,130.0,100_200
0.446287103,21.17647059,GFR,134,454,2013_04_29_40.05__3.52,163.88405,170.0,100_200
0.418710335,20.0,PFR,134,455,2014_04_29_40.05__3.52,80.00569,130.0,100_200
0.760805829,33.52941176,PFR,134,455,2014_04_29_40.05__3.52,80.00569,170.0,100_200
0.091937377,3.656814815,PFR,135,456,2017_06_16_37.88_115.7,168.82401,135.0,100_200
0.293223029,7.763733333,PFR,135,456,2017_06_16_37.88_115.7,168.82401,225.0,200_300
0.254375302,11.81437037,PFR,135,456,2017_06_16_37.88_115.7,168.82401,135.0,100_200
0.265013782,7.426177778,PFR,135,456,2017_06_16_37.88_115.7,168.82401,225.0,200_300
0.256591231,12.09562963,PFR,135,456,2017_06_16_37.88_115.7,168.82401,135.0,100_200
0.312871867,9.113911111,PFR,135,456,2017_06_16_37.88_115.7,168.82401,225.0,200_300
0.184922018,4.388177778,PFR,135,457,2018_06_21_37.88_115.7,125.89755,225.0,200_300
0.080804038,2.8692,PFR,135,457,2018_06_21_37.88_115.7,125.89755,225.0,200_300
0.077159004,2.531644444,PFR,135,457,2018_06_21_37.88_115.7,125.89755,225.0,200_300
0.08191936,1.969111111,PFR,135,458,2019_06_19_37.88_115.7,156.10907,135.0,100_200
0.188400927,2.8692,PFR,135,458,2019_06_19_37.88_115.7,156.10907,225.0,200_300
0.050714783,2.53162963,PFR,135,458,2019_06_19_37.88_115.7,156.10907,135.0,100_200
0.10420392,3.206755556,PFR,135,458,2019_06_19_37.88_115.7,156.10907,225.0,200_300
0.603666366,28.27179312,GFR,136,459,2006_10_20__33.93__60.57,4.55601,200.0,200_300
0.461199028,23.67062071,GFR,136,459,2006_10_20__33.93__60.57,4.55601,200.0,200_300
0.666684118,31.45655172,GFR,136,459,2006_10_20__33.93__60.57,4.55601,200.0,200_300
0.714554861,33.93599999,GFR,136,459,2006_10_20__33.93__60.57,4.55601,200.0,200_300
0.154151618,14.09877778,PFR,137,460,2017_06_15_35.3_113.87,256.01092,90.0,0_100
0.394827672,20.47672222,PFR,137,460,2017_06_15_35.3_113.87,256.01092,180.0,100_200
0.467022158,16.78411111,PFR,137,460,2017_06_15_35.3_113.87,256.01092,270.0,200_300
0.212722326,19.5722,PFR,137,461,2017_06_15_35.13_113.53,240.68353,100.0,100_200
0.325833152,15.9021,PFR,137,461,2017_06_15_35.13_113.53,240.68353,200.0,200_300
0.325202354,48.72,Normal,138,462,2002_09_15__31.83__60.52,0.0,50.0,0_100
0.759944193,36.07172415,Normal,138,462,2002_09_15__31.83__60.52,0.0,200.0,200_300
0.146842737,6.38206897,PFR,138,462,2002_12_25__31.83__60.52,25.09041,200.0,200_300
0.191843052,28.3862069,Normal,138,462,2002_09_15__31.83__60.52,0.0,50.0,0_100
0.630515439,29.48206898,Normal,138,462,2002_09_15__31.83__60.52,0.0,200.0,200_300
0.051315052,7.00965518,PFR,138,462,2002_12_25__31.83__60.52,25.09041,50.0,0_100
0.529269635,53.70206896,PFR,138,463,2003_09_15__31.83__60.52,10.70553,50.0,0_100
1.093077683,38.16689653,PFR,138,463,2003_09_15__31.83__60.52,10.70553,200.0,200_300
0.164313369,20.25655172,PFR,138,463,2003_12_25__31.83__60.52,5.98558,50.0,0_100
0.561899282,21.38137931,PFR,138,463,2003_12_25__31.83__60.52,5.98558,200.0,200_300
0.554704036,53.43172414,PFR,138,463,2003_09_15__31.83__60.52,10.70553,50.0,0_100
1.134233214,37.99310343,PFR,138,463,2003_09_15__31.83__60.52,10.70553,200.0,200_300
0.154121108,15.54482758,PFR,138,463,2003_12_25__31.83__60.52,5.98558,50.0,0_100
0.598561226,19.1124138,PFR,138,463,2003_12_25__31.83__60.52,5.98558,200.0,200_300
0.089210289,9.2998062,GFR,139,464,1999_05_25_42.38__96.95,1.41516,60.0,0_100
0.120177514,6.363468992,GFR,139,464,1999_05_25_42.38__96.95,1.41516,120.0,100_200
0.227032842,42.842248,PFR,139,465,1999_05_13_41.25__96.47,5.87625,60.0,0_100
0.209815003,19.62073642,PFR,139,465,1999_05_13_41.25__96.47,5.87625,120.0,100_200
0.073563235,9.583527133,Normal,139,466,2000_05_11_42.38__96.95,0.0,60.0,0_100
0.180271757,23.95872093,GFR,139,467,2000_05_02_41.25__96.47,17.33307,60.0,0_100
0.254431671,17.56967054,GFR,139,467,2000_05_02_41.25__96.47,17.33307,120.0,100_200
0.47198579,44.3333333,Normal,140,468,2015_04_30_36.33_107.35,0.0,100.0,100_200
0.491594262,23.33333335,Normal,140,468,2015_04_30_36.33_107.35,0.0,200.0,200_300
0.584253092,19.44444443,Normal,140,468,2015_04_30_36.33_107.35,0.0,300.0,300_400
0.324496046,26.83333333,Normal,140,468,2015_04_30_36.33_107.35,0.0,100.0,100_200
0.470003629,21.0,Normal,140,468,2015_04_30_36.33_107.35,0.0,200.0,200_300
0.530628251,16.33333333,Normal,140,468,2015_04_30_36.33_107.35,0.0,300.0,300_400
0.237328186,17.5,Normal,140,468,2015_04_30_36.33_107.35,0.0,100.0,100_200
0.292136423,11.08333334,Normal,140,468,2015_04_30_36.33_107.35,0.0,200.0,200_300
0.381367557,10.11111111,Normal,140,468,2015_04_30_36.33_107.35,0.0,300.0,300_400
0.349184272,32.66666663,Normal,140,469,2016_05_01_36.33_107.35,0.0,100.0,100_200
0.410427897,19.83333332,Normal,140,469,2016_05_01_36.33_107.35,0.0,200.0,200_300
0.486655263,16.33333334,Normal,140,469,2016_05_01_36.33_107.35,0.0,300.0,300_400
0.399985643,35.00000003,Normal,140,469,2016_05_01_36.33_107.35,0.0,100.0,100_200
0.474093614,21.58333332,Normal,140,469,2016_05_01_36.33_107.35,0.0,200.0,200_300
0.56195497,17.88888888,Normal,140,469,2016_05_01_36.33_107.35,0.0,300.0,300_400
0.219362829,15.16666667,Normal,140,469,2016_05_01_36.33_107.35,0.0,100.0,100_200
0.399155939,15.16666667,Normal,140,469,2016_05_01_36.33_107.35,0.0,200.0,200_300
0.424157241,10.88888889,Normal,140,469,2016_05_01_36.33_107.35,0.0,300.0,300_400
0.76664843,27.21551515,Normal,141,470,1990_05_05_43.51_124.81,0.0,165.0,100_200
0.593983407,23.21327273,Normal,141,471,1991_05_05_43.51_124.81,0.0,165.0,100_200
0.924053791,23.41339394,Normal,141,472,1992_05_05_43.51_124.81,0.0,165.0,100_200
0.664746729,23.61345455,Normal,141,473,1993_05_05_43.51_124.81,0.0,165.0,100_200
0.848320871,37.42157576,Normal,141,474,1994_05_05_43.51_124.81,0.0,165.0,100_200
0.896422844,35.42024242,Normal,141,475,1995_05_05_43.51_124.81,0.0,165.0,100_200
0.963693483,33.41909091,Normal,141,476,1996_05_05_43.51_124.81,0.0,165.0,100_200
0.510826129,16.00915152,PFR,141,477,1997_05_05_43.51_124.81,2.2986,165.0,100_200
0.834797648,30.01715152,Normal,141,478,1998_05_05_43.51_124.81,0.0,165.0,100_200
1.025853185,40.82333333,Normal,141,479,1999_05_05_43.51_124.81,0.0,165.0,100_200
0.939862505,34.01939394,PFR,141,480,2000_05_05_43.51_124.81,12.64519,165.0,100_200
1.477265774,42.62436364,PFR,141,481,2001_05_05_43.51_124.81,12.33743,165.0,100_200
1.48807597,43.22466667,Normal,141,482,2002_05_05_43.51_124.81,0.0,165.0,100_200
1.126587118,39.22242424,Normal,141,483,2003_05_05_43.51_124.81,0.0,165.0,100_200
1.103166879,29.41678788,Normal,141,484,2004_05_05_43.51_124.81,0.0,165.0,100_200
1.227231356,32.81878788,Normal,141,485,2005_05_05_43.51_124.81,0.0,165.0,100_200
0.995429159,40.62333333,Normal,141,486,2006_05_05_43.51_124.81,0.0,165.0,100_200
0.987946966,35.42024242,PFR,141,487,2007_05_05_43.51_124.81,2.05008,165.0,100_200
0.69733893,24.01369697,Normal,141,488,2008_05_05_43.51_124.81,0.0,165.0,100_200
0.952825739,27.41569697,Normal,141,489,2009_05_05_43.51_124.81,0.0,165.0,100_200
0.595056951,32.21854545,PFR,141,490,2010_05_05_43.51_124.81,8.5481,165.0,100_200
0.908625263,38.822,Normal,141,491,2011_05_05_43.51_124.81,0.0,165.0,100_200
0.171148256,7.077856422,PFR,142,492,2010_05_09_43.51_124.81,8.5481,230.0,200_300
0.875468737,31.85035387,Normal,142,493,2011_05_03_43.51_124.81,0.0,230.0,200_300
0.305592999,35.72759858,PFR,143,494,1997_05_07_40.78__98.74,10.27221,45.0,0_100
0.493814278,31.9139785,PFR,143,494,1997_05_07_40.78__98.74,10.27221,90.0,0_100
0.401440958,16.58160809,PFR,143,494,1997_05_07_40.78__98.74,10.27221,134.0,100_200
0.587340336,13.36371268,PFR,143,494,1997_05_07_40.78__98.74,10.27221,269.0,200_300
0.503952745,57.60573478,PFR,143,494,1997_05_07_40.78__98.74,10.27221,45.0,0_100
0.719064124,46.26523298,PFR,143,494,1997_05_07_40.78__98.74,10.27221,90.0,0_100
0.674713479,28.44487241,PFR,143,494,1997_05_07_40.78__98.74,10.27221,134.0,100_200
0.827534371,18.93752249,PFR,143,494,1997_05_07_40.78__98.74,10.27221,269.0,200_300
0.499447267,71.25448029,PFR,143,494,1997_05_07_40.78__98.74,10.27221,45.0,0_100
0.612419932,46.46594982,PFR,143,494,1997_05_07_40.78__98.74,10.27221,90.0,0_100
0.694059173,37.0052961,PFR,143,494,1997_05_07_40.78__98.74,10.27221,134.0,100_200
0.69769885,18.56817364,PFR,143,494,1997_05_07_40.78__98.74,10.27221,269.0,200_300
0.450745813,41.94982078,PFR,143,495,1998_05_05_40.78__98.74,13.83763,45.0,0_100
0.880225797,51.98566308,PFR,143,495,1998_05_05_40.78__98.74,13.83763,90.0,0_100
1.002393431,42.66730862,PFR,143,495,1998_05_05_40.78__98.74,13.83763,134.0,100_200
0.812442847,15.44549706,PFR,143,495,1998_05_05_40.78__98.74,13.83763,269.0,200_300
0.464165542,48.37275987,PFR,143,495,1998_05_05_40.78__98.74,13.83763,45.0,0_100
0.809840298,51.08243728,PFR,143,495,1998_05_05_40.78__98.74,13.83763,90.0,0_100
0.744501748,30.39961483,PFR,143,495,1998_05_05_40.78__98.74,13.83763,134.0,100_200
0.776577808,16.08346325,PFR,143,495,1998_05_05_40.78__98.74,13.83763,269.0,200_300
0.549938293,52.38709678,PFR,143,495,1998_05_05_40.78__98.74,13.83763,45.0,0_100
0.969884748,58.50896058,PFR,143,495,1998_05_05_40.78__98.74,13.83763,90.0,0_100
1.07108326,46.03755416,PFR,143,495,1998_05_05_40.78__98.74,13.83763,134.0,100_200
1.009555921,20.85142103,PFR,143,495,1998_05_05_40.78__98.74,13.83763,269.0,200_300
1.047850485,27.15555556,PFR,144,496,2010_05_10_41.73__0.82,256.05903,225.0,200_300
1.03824016,28.80382775,PFR,144,496,2010_05_10_41.73__0.82,256.05903,209.0,200_300
0.983099402,26.28571429,PFR,144,496,2010_05_10_41.73__0.82,256.05903,210.0,200_300
1.090498654,16.3,PFR,144,496,2010_05_10_41.73__0.82,256.05903,400.0,400_600
1.248875351,50.35,PFR,144,497,2010_05_05_39.05__2.08,29.65853,200.0,200_300
1.356216906,38.1372549,PFR,144,497,2010_05_05_39.05__2.08,29.65853,306.0,300_400
1.280933845,46.8,PFR,144,497,2010_05_05_39.05__2.08,29.65853,225.0,200_300
1.43684664,43.3,PFR,144,497,2010_05_05_39.05__2.08,29.65853,300.0,300_400
0.471137059,23.88,GFR,144,498,2011_04_12_42.03__0.57,36.80672,250.0,200_300
0.425425851,37.04225352,GFR,144,498,2011_04_12_42.03__0.57,36.80672,142.0,100_200
0.407479207,33.26666667,GFR,144,498,2011_04_12_42.03__0.57,36.80672,150.0,100_200
0.421465449,17.33333333,GFR,144,498,2011_04_12_42.03__0.57,36.80672,300.0,300_400
0.599003182,35.15,PFR,144,499,2011_04_28_39.05__2.08,38.45794,200.0,200_300
0.626194234,24.37908497,PFR,144,499,2011_04_28_39.05__2.08,38.45794,306.0,300_400
0.60539298,47.53333333,PFR,144,499,2011_04_28_39.05__2.08,38.45794,150.0,100_200
0.536854964,20.3,PFR,144,499,2011_04_28_39.05__2.08,38.45794,300.0,300_400
0.682648396,30.0,GFR,144,500,2012_04_26_42.03__0.57,149.77946,250.0,200_300
0.642952636,32.59433962,GFR,144,500,2012_04_26_42.03__0.57,149.77946,212.0,200_300
0.574057809,39.6,GFR,144,500,2012_04_26_42.03__0.57,149.77946,150.0,100_200
0.691187036,25.43333333,GFR,144,500,2012_04_26_42.03__0.57,149.77946,300.0,300_400
0.112477983,10.55555556,PFR,145,501,2016_06_16_37.2_117.88,21.7532,90.0,0_100
0.170133972,8.222222222,PFR,145,501,2016_06_16_37.2_117.88,21.7532,180.0,100_200
0.185865812,6.037037037,PFR,145,501,2016_06_16_37.2_117.88,21.7532,270.0,200_300
0.269663567,6.861111111,PFR,145,501,2016_06_16_37.2_117.88,21.7532,360.0,300_400
0.093995255,8.333333333,PFR,145,502,2017_06_26_37.2_117.88,56.96707,90.0,0_100
0.186474114,8.666666667,PFR,145,502,2017_06_26_37.2_117.88,56.96707,180.0,100_200
0.229170034,7.259259259,PFR,145,502,2017_06_26_37.2_117.88,56.96707,270.0,200_300
